#id	name	fed	sex	birthyear	max_rating	month
2039877	Rozman, Levy	USA	M	1995	2421	2018-08
1052063	Rutten, Alexander	NED	M	2006	2224	2022-02
634921	Saatdjian, Thomas	FRA	M	1991	2346	2018-02
2241897	Salagran Ferragut, Guillem	ESP	M	1999	2270	2017-04
3822400	Sanchez Millones, Jonathan Estev	PER	M	1999	2246	2016-02
2204487	Sande Edreira, Jose Antonio	ESP	M	1974	2271	2019-01
4131193	Schetchikov, Vladimir	RUS	M	1947	2222	2015-08
1100041	Schmidt, Wlodzimierz	POL	M	1943	2325	2015-08
14104482	Semenov, Dmytro	UKR	M	1983	2420	2015-08
14103800	Semerij, Yurij	UKR	M	1975	2279	2016-05
3400824	Sepulveda Herrera, Job	CHI	M	1974	2246	2015-12
14164892	Shevchenko, Danylo	UKR	M	1989	2217	2019-08
4500563	Shishkov, Andrei	EST	M	1978	2405	2021-08
4128435	Shmidt, Elena	RUS	F	1976	2220	2018-01
2500086	Short, Philip M	IRL	M	1960	2333	2018-09
4500490	Shvyrjov, Igor	EST	M	1955	2420	2015-08
5008930	Siddarth, M	IND	M	1997	2265	2025-09
8700605	Simusamba, Kuchunga Edwin	ZAM	M	1971	2205	2015-08
4187792	Sinitsin, Roman	RUS	M	1993	2250	2015-08
1950975	Sismeiro, Miguel	POR	M	2004	2319	2025-09
4163451	Smirnov, Alexander	RUS	M	1985	2423	2017-06
14127954	Smirnov, Oleksandr	UKR	M	1981	2201	2015-08
4120884	Smirnov, Sergei	RUS	M	1957	2311	2015-09
13500350	Smirnov, Valerij	BLR	M	1953	2298	2015-08
4123514	Smirnov, Vladimir S.	RUS	M	1968	2219	2018-10
54178010	Smirnova, Elena I.	RUS	F	1956	2214	2015-09
4107799	Sofrygin, Alexey	HUN	M	1957	2269	2015-08
2820242	Sokolovsky, Yahli	ISR	M	2006	2552	2025-02
32045611	Sole Pijuan, Ferran	ESP	M	2001	2320	2018-08
906115	Somborski, Nebojsa	SRB	M	1964	2338	2015-09
100323	Soppe, Guillermo	ARG	M	1960	2389	2015-08
4501918	Soskov, Vjatsheslav	EST	M	1987	2291	2017-05
13516078	Spizharny, Mikhail	BLR	M	2006	2367	2025-09
954810	Srdanovic, Jovana	SRB	F	2003	2235	2025-04
15000303	Stamenkov, Vanco	MKD	M	1961	2332	2021-09
1200720	Stanciu, Traian	ROU	M	1935	2260	2015-08
4223098	Stathopoulos, Ioannis	GRE	M	1997	2398	2016-10
25825011	Stefanou, Dimitrios	GRE	M	2006	2389	2024-11
15000320	Stefanovski, Dushan	MKD	M	1961	2300	2015-08
15000796	Stojanovski, Dejan	MKD	M	1984	2454	2017-08
15000192	Stojcevski, Zoran	MKD	M	1971	2377	2018-11
15004260	Stojkoski, Acko	MKD	M	1966	2223	2015-08
2015315	Stripunsky, Alexander	USA	M	1970	2560	2015-08
8614776	Sun, Yidi	CHN	M	2004	2212	2018-08
1132130	Swiech, Przemyslaw	POL	M	1993	2218	2015-08
1202600	Szuhanek, Ranko	SRB	M	1974	2515	2016-07
13704745	Temirov, Bakhyt	KAZ	M	1990	2264	2017-07
13600486	Tereladze, Sopio	GEO	F	1972	2215	2022-12
902578	Tesic, Dragan	SRB	M	1961	2322	2015-08
2827820	Titze, Leo	ITA	M	2005	2272	2024-08
1121871	Tokarczyk, Tomasz	POL	M	1982	2233	2017-08
3400832	Toloza Soto, Pablo	CHI	M	1971	2301	2018-08
1201026	Tomescu, Vlad	ROU	M	1970	2339	2015-08
4651600	Topolewski, Dirk	GER	M	1962	2251	2015-08
2280663	Torres Ventosa, Pedro Eugenio	ESP	M	1991	2339	2016-08
24538701	Travesset Sagre, Jan	ESP	M	2005	2345	2025-11
4165586	Triapkin, Pavel	RUS	M	1973	2306	2015-08
6500200	Trigueros Fallas, Gustavo Adolfo	CRC	M	1969	2232	2015-08
2822674	Tripodi, Enzo	ITA	M	2003	2216	2025-01
14401070	Trumic, Enes	BIH	M	1964	2278	2016-10
13511173	Tsaruk, Maksim	FID	M	2005	2515	2025-10
13601890	Tskitishvili, Giorgi	GEO	M	1953	2334	2015-08
4137060	Tyutyunnikov, Alexey	RUS	M	1975	2295	2015-08
13600052	Ubilava, Elizbar	ESP	M	1950	2498	2017-08
24107646	Ulanov, Alexandr	RUS	M	1993	2463	2018-08
13700235	Ulkhanov, Azamat	KAZ	M	1991	2208	2019-01
1525581	Unneland, Mathias	NOR	M	2005	2306	2021-01
304352	Urbanec, Ladislav	CZE	M	1969	2292	2015-08
5045185	Vaibhav, Suri	IND	M	1997	2610	2022-10
14205270	Vakhidov, Shahzod	UZB	M	2000	2312	2018-09
14300494	Van den Heever, Donovan	RSA	M	1981	2260	2017-10
14300427	Van der Nat, Nicholas	RSA	M	1979	2362	2017-01
4163532	Varfolomeev, Jurij	RUS	M	1949	2337	2015-08
1216279	Vasile, Claudiu-Daniel	ROU	M	1995	2254	2015-09
14101254	Vasilyev, Mikhail	UKR	M	1945	2201	2015-08
3007669	Vazquez, Facundo	URU	M	2004	2431	2025-05
2268086	Vega Gomez, Francisco B.	ESP	M	1983	2300	2016-10
22276092	Ventura Bolet, Alexandre	ESP	M	1999	2271	2025-02
22238824	Ventura Bolet, Maxim	ESP	M	1997	2296	2022-05
24524310	Vergara Anton, Diego	ESP	M	2007	2467	2025-09
4173880	Vilchenko, Maxim	RUS	M	1984	2201	2015-08
880698	Violla Cunha, Mario	ITA	M	1975	2358	2015-08
1532138	Vitenberg, Noam Aviv	NOR	M	2004	2346	2025-05
382515	Vojta, Jakub	CZE	M	2005	2430	2022-03
24150266	Volkov, Anton	RUS	M	1986	2304	2016-09
24681210	von Buenau, Heinrich	GER	M	1957	2204	2022-11
4180682	Vorobjov, Denis S.	RUS	M	1981	2224	2015-08
900273	Vukic, Milan	BIH	M	1942	2407	2019-07
12962791	Wachinger, Nikolas	GER	M	2003	2456	2025-10
8604460	Wang, Li	CHN	M	1987	2364	2015-08
8610665	Wang, Shixu B	CHN	M	2001	2484	2021-11
8608067	Wang, Tongsen	CHN	M	1997	2422	2025-09
8607966	Wang, Yukun	CHN	M	2000	2276	2024-09
1110799	Warszawski, Bartosz	POL	M	1977	2224	2015-08
16210115	Weihrauch, Jakob	GER	M	2005	2319	2025-07
1001310	Westerveld, Wim	NED	M	1950	2253	2017-06
12993077	Woelk, Tom-Frederic	GER	M	2003	2405	2025-10
8600309	Wu, Xibin	CHN	M	1964	2257	2015-08
8608547	Xiang, Zeyu	CHN	M	1999	2456	2019-09
8603650	Xu, Yining	CHN	M	1997	2377	2019-07
8611572	Xu, Zhihang	CHN	M	2001	2515	2021-06
4181689	Yakimkin, Igor	RUS	M	1991	2232	2019-08
8615250	Yan, Tianqi	CHN	F	2002	2344	2025-01
8610835	Yao, Lan	ENG	F	2000	2381	2024-05
2029049	Yeager, Daniel	USA	M	1991	2280	2015-08
30909694	Yoo, Christopher Woojin	USA	M	2006	2616	2024-08
8600660	Yu, Shaoteng	CHN	M	1979	2482	2019-08
2802341	Yudasin, Leonid	ISR	M	1959	2519	2015-11
12504262	Zarinfam, Arsalan	IRI	M	1984	2309	2016-01
14116138	Zazuliak, Andrii	UKR	M	1987	2342	2017-12
8607974	Zhang, Hanyu	CHN	M	2000	2284	2015-08
8608032	Zhang, Lanlin	CHN	F	1999	2306	2025-10
8600970	Zhang, Pengxiang	CHN	M	1980	2572	2015-09
8604037	Zhang, Xiaopeng	CHN	M	1993	2363	2020-01
8611513	Zhao, Chenxi	CHN	M	2002	2501	2025-09
8608040	Zhao, Shengxin	CHN	F	2001	2214	2025-06
8609918	Zhou, Jiangnan	CHN	M	2000	2287	2018-06
8609292	Zhu, Yilun	CHN	M	1992	2250	2015-08
13502255	Zhuck, Sergei	BLR	M	1974	2300	2017-10
935972	Zivkovic, Ivan B	SRB	M	1979	2357	2024-12
8504563	ABDULRAHEEM, Abdulrahman Akintoye	NGR	M	1993	2331	2025-09
2210363	Accensi Estrada, Miguel Angel	ESP	M	1967	2202	2015-09
13400215	Aghamaliyev, Cemil	TUR	M	1974	2494	2016-07
13402374	Aghasiyeva, Fidan	AZE	F	1987	2209	2018-07
9313338	Ahlam Rashed	UAE	F	2006	2226	2024-05
2821125	Aizenberg, Benny	ISR	M	2006	2453	2025-09
4120612	Alavkin, Arseny	RUS	M	1969	2376	2017-09
974323	Alimpic, Aleksa	SRB	M	2005	2313	2023-09
170933	Ambrogi, Agustin	ARG	M	1987	2280	2015-09
24136182	Amerzianov, Timur	RUS	M	1983	2301	2016-03
4903250	Amilal Munkhdalai	MGL	M	2006	2446	2025-10
14700077	Amonatov, Farrukh	TJK	M	1978	2636	2017-08
24560561	Ano Pla, Gerard	ESP	M	2007	2322	2025-02
7002386	Aoshima, Mirai	JPN	M	1995	2385	2024-08
6302521	Apaydin, Fethi	TUR	M	1989	2353	2018-09
6300022	Arduman, Can	TUR	M	1959	2320	2015-09
32049293	Aymerich Verdaguer, Eduard	ESP	M	1997	2229	2019-05
2200554	Ayza Ballester, Jordi	ESP	M	1951	2204	2016-09
904422	Babic, Drasko	BIH	M	1959	2250	2015-09
24115770	Balakirev, Ilya	RUS	M	1992	2229	2015-09
4100140	Bareev, Evgeny	CAN	M	1966	2675	2015-11
7100094	Barus, Cerdas	INA	M	1962	2363	2016-06
4900383	Batzorig, Orgoi	MGL	M	1971	2203	2015-09
1132679	Bebel, Arkadiusz	POL	M	1992	2306	2021-04
12503606	Behmardi, K Rustam	IRI	M	1990	2317	2015-11
9005153	Ben Yahya, Larbi	MAR	M	1978	2200	2015-09
907928	Benderac, Srdjan	MNE	M	1973	2338	2016-06
2000091	Benjamin, Joel	USA	M	1964	2547	2018-08
4113357	Berezovics, Alexander	RUS	M	1956	2212	2015-09
7200420	Berg, Olaf	FAI	M	1986	2323	2016-11
24126845	Bezdenezhnyh, Pavel	RUS	M	1988	2200	2016-06
14502720	Biliskov, Vjekoslav	CRO	M	1967	2341	2015-11
3504239	Blanco Ronquillo, Humberto L.	CUB	M	1983	2456	2018-06
22272836	Blasco Coll, Andreu	ESP	M	1992	2311	2023-05
4152638	Blatov, Igor	RUS	M	1961	2268	2016-09
2000920	Blocker, Calvin	USA	M	1955	2360	2015-09
4625390	Boehm, Juergen	GER	M	1966	2244	2015-09
4105982	Bogomolov, Alexey	RUS	M	1982	2274	2015-11
909424	Bokan, Danko	SRB	M	1967	2229	2015-09
3522849	Borges Barroso, Yohan	CUB	M	1989	2211	2022-12
14407108	Borojevic, Dragoljub	BIH	M	1956	2229	2018-02
907561	Bozic, Milan	SRB	M	1960	2440	2015-10
4611489	Braun, Gottfried, Dr.	GER	M	1933	2274	2015-09
4688201	Brener, Ilja	GER	M	1989	2415	2015-12
405540	Brooks, Phil J	ENG	M	1960	2205	2017-09
24177148	Bryushinin, Alexander	RUS	M	1998	2211	2016-02
907227	Bulajic, Ratko	SRB	M	1970	2331	2016-09
6319602	Buyukasik, Diyap	TUR	M	1996	2328	2017-09
3509990	Cardin Machado, David Gronet	CUB	M	1974	2252	2022-05
3502139	Carrazana Vazquez, Pedro Ernesto	CUB	M	1991	2269	2017-06
4405048	Castaneda, Jhon David	COL	M	1984	2234	2018-02
2260450	Castilla Leon Salas, Carlos	ESP	M	1985	2252	2019-01
3519120	Cazulo Ramirez, Jesus David	CUB	M	1997	2312	2015-09
3520498	Cervantes Landeiro, Thalia	USA	F	2002	2338	2021-06
2005263	Chabris, Christopher	USA	M	1966	2242	2015-09
401820	Chandler, Cliff R	ENG	M	1955	2281	2017-09
4114850	Cherednichenko, Andrey	RUS	M	1971	2289	2015-09
4178157	Chizhikov, Vladislav	RUS	M	1989	2313	2017-10
1100777	Cichocki, Adam	POL	M	1962	2305	2017-10
974641	Ciric, Pavle	SRB	M	2007	2349	2025-03
6301819	Citak, Selim	TUR	M	1985	2416	2024-08
3913627	Colina Nunes, Alejandro Jose	VEN	M	1996	2245	2022-06
2200368	Corral Blanco, Juan Antonio	ESP	M	1962	2421	2022-01
934763	Cvetkovic, Nemanja	SRB	M	1988	2330	2019-11
2108399	Da Silva, Carlos Alessandro A.	BRA	M	1966	2262	2015-09
2014300	Davis, Tony	USA	M	1964	2234	2018-09
101400	De Dovitiis, Alejo	ARG	M	1970	2365	2018-10
2125579	De Paula, Rafael Figueiredo	BRA	M	1991	2322	2017-02
214809	De Vleeschauwer, Maarten	BEL	M	1997	2307	2023-08
810223	Della Pietra, Andrea	ITA	M	1979	2228	2016-07
24520470	Diaz Mino, Pablo	ESP	M	2003	2329	2025-10
1208403	Dinu, Dumitru-Daniel	ROU	M	1980	2281	2016-01
805548	Distaso, Antonio Pio	ITA	M	1996	2253	2025-05
6304540	Dogan, Ali Ekber	TUR	M	1987	2237	2019-08
4145429	Dolomatov, Nikolai	RUS	M	1981	2266	2016-02
24115231	Dolsonov, Ayusha	RUS	M	1991	2302	2021-03
24126047	Dolzhenko, Alexander	RUS	M	1991	2309	2018-01
14507200	Doric, Darko	CRO	M	1984	2492	2019-11
1121235	Dowgird, Filip	POL	M	1994	2348	2020-10
398780	Dudek, Vojtech	CZE	M	2005	2272	2023-04
4669720	Duester, Christian	GER	M	1978	2207	2015-09
14110687	Dzupin, Dmitry	UKR	M	1973	2211	2015-09
4401123	Echavarria, Johann	COL	M	1976	2370	2015-09
3506363	Hechavarria Cuesta, Pedro G.	CUB	M	1978	2208	2017-10
6305776	Erden, Kadir	TUR	M	1984	2288	2019-03
4900634	Erkhembayar, Duurenbayar	MGL	M	1979	2221	2015-09
24103195	Ermolaev, Evgeny	RUS	M	1997	2304	2017-01
6301410	Erturan, Yakup	TUR	M	1982	2385	2018-09
22200789	Esplugas Esteve, Vicenc	ESP	M	1992	2372	2019-08
12998630	Farokhi, Keyvan	GER	M	2006	2387	2025-07
2260867	Farran Martos, Francesc X.	ESP	M	1986	2442	2019-08
4695330	Ferster, Fabian	LIE	M	1986	2269	2025-02
9003720	Filali, Razzouki Marouane	MAR	M	1993	2252	2023-08
4416856	Florez Salazar, Luis Angel	COL	M	1995	2209	2020-01
4616251	Franz, Karsten	GER	M	1963	2226	2016-08
4654420	Friedrichs, Klaus	GER	M	1981	2289	2016-05
1711563	Fritz, Anton	SWE	M	1991	2234	2022-05
2220636	Galindo Rodriguez, Francisco	ESP	M	1971	2254	2015-09
2900874	Galunov, Todor	BUL	M	1964	2314	2016-10
1901214	Galvao, Henrique	POR	M	1961	2202	2017-07
4400151	Gamboa, Nelson	COL	M	1962	2332	2016-01
13601091	Gaprindashvili, Valeriane	GEO	M	1982	2393	2019-03
3501809	Garcia Carey, Osmel	CUB	M	1968	2363	2015-09
2231590	Garcia Jimenez, Francisco Javier	ESP	M	1983	2312	2020-01
100420	Garcia, Raimundo	ARG	M	1936	2306	2015-09
5100330	Garmendez Gonzalez, Florentino	MEX	M	1962	2308	2015-09
45030839	Garv Gaur	IND	M	2007	2401	2023-09
902268	Gavric, Miladin	BIH	M	1960	2397	2015-09
13600702	Gelashvili, Tamaz	GEO	M	1978	2575	2016-09
2006944	Gelman, Geoffrey	USA	M	1977	2217	2015-09
4176839	Gilev, Sergey	RUS	M	1971	2272	2016-09
6301924	Goksel, Doga Cihan	TUR	M	1981	2247	2016-09
4641795	Gomolla, Peter	GER	M	1970	2217	2017-08
3507629	Gonzalez Ochoa, Yoana	CUB	F	1992	2203	2017-01
14111438	Gorbenko, Rustem	SVK	M	1987	2235	2025-02
1653202	Gschiel, Alexander	AUT	M	2007	2354	2024-05
2059460	Gu, Christopher	USA	M	1998	2337	2015-09
4120973	Gulkov, Igor A.	RUS	M	1963	2358	2015-12
4900766	Gunbayar, Myagmarsuren	MGL	M	1986	2292	2016-04
5014433	Gurpreet, Singh Maras	IND	M	1987	2265	2017-09
14102277	Gutman, Gennadi	UKR	M	1973	2480	2016-09
7102097	Hakiki, Kaisar Jenius	INA	M	1990	2236	2015-09
7600364	Hamad, Ahmad	SYR	M	1977	2223	2015-09
7109725	Hans Pusung	INA	M	1965	2243	2016-06
7105843	Harahap Yoga Pradafa	INA	M	1999	2346	2017-08
600113	Hauchard, Arnaud	FRA	M	1971	2554	2016-11
14517752	Havas, Janko	CRO	M	1994	2229	2019-06
4622928	Heck, Norbert	GER	M	1960	2263	2017-03
2046105	Hughes, John L	IRL	M	1996	2257	2021-06
10600680	Hussein, Amer	EGY	M	1959	2248	2015-12
24129690	Inozemtsev, Sergei	RUS	M	1978	2345	2015-09
4208676	Iskos, Alexandros	GRE	M	1991	2216	2019-02
4188080	Ivanov, Andrew	RUS	M	1988	2398	2017-09
4151127	Jamilov, Robert F	RUS	M	1987	2460	2018-01
921475	Jandric, Damjan	SRB	M	1994	2212	2017-06
386839	Jares, Michal	CZE	M	2005	2390	2024-04
14403080	Jefic, Srdjan	BIH	M	1992	2312	2020-11
14402165	Jevtic, Sreten	BIH	M	1982	2243	2018-12
8616868	Jin, Yueheng	CHN	M	2008	2420	2024-02
900680	Jocev, Milan	SRB	M	1994	2376	2023-12
915319	Jovanovic, Zeljko	BIH	M	1974	2233	2016-09
101150	Julia, Ernesto	ARG	M	1961	2379	2017-05
4603753	Kaiser, Dieter	GER	M	1969	2243	2019-11
9000461	Kamous, ALi	MAR	M	1977	2305	2015-09
10628401	Kandil, Ahmed	EGY	M	2008	2334	2025-10
24626708	Kaphle, Sebastian	GER	M	1995	2366	2025-11
6301134	Karatekin, Tamer	TUR	M	1981	2287	2015-09
25006479	Karthik Venkataraman	IND	M	1999	2609	2023-12
7100620	Kasmiran	INA	M	1961	2262	2015-09
25811363	Kazakos, Markos	GRE	M	2005	2325	2022-05
6302734	Keler, Faruk	TUR	M	1980	2291	2018-09
4121406	Khlian, Eduard	RUS	M	1959	2378	2015-09
13202405	Kim, Jinsoo	KOR	M	1991	2205	2020-12
30908779	Kim, Yoon-Young	USA	M	2001	2360	2018-08
4194250	Klyuev, Alexander S.	RUS	M	1997	2300	2017-08
14113007	Kononenko, Dmitry	UKR	M	1988	2621	2016-02
2000679	Kopec, Danny	USA	M	1954	2308	2015-09
24178560	Korovin, Mikhail	RUS	M	1995	2339	2019-07
24172960	Kosarev, Aleksey	RUS	M	1997	2352	2015-09
4178408	Kosov, Ivan	RUS	M	1991	2371	2015-09
4126220	Kostin, Sergei	RUS	M	1980	2260	2017-04
4167813	Kozlov, Stanislav	RUS	M	1988	2374	2022-07
4121767	Kozlov, Vladimir A.	RUS	M	1967	2211	2015-09
30915856	Krishnakumar, Sriram	USA	M	2008	2331	2022-07
45055297	Krishnan, Ritvik	IND	M	2007	2346	2023-12
11001925	Kudakwashe Sibanda	ZIM	M	1990	2204	2015-09
34117439	Kulakov, Valentin	RUS	M	1945	2310	2015-09
13600621	Kumsiashvili, Nikoloz	GEO	M	1997	2415	2017-09
14200619	Kurbedinov, Ramis	UZB	M	1970	2327	2015-09
4119843	Kutynec, Vladimir	RUS	M	1963	2322	2015-09
4132041	Kuzmin, Gennadiy	RUS	M	1958	2298	2015-09
4618157	Kyas, Juergen	GER	M	1955	2204	2018-07
6301550	Laciner, Kerem	TUR	M	1982	2271	2016-08
14109336	Lagno, Kateryna	RUS	F	1989	2563	2022-10
4634276	Lahtela, Silvo	GER	M	1959	2278	2016-01
600261	Lamard, Guillaume	FRA	M	1997	2529	2023-03
1170805	Lapaj, Mateusz	POL	M	1996	2235	2020-01
2006960	Lapshun, Yury	USA	M	1972	2438	2015-09
3520609	Lavigne Lopez, Raul Leonardo	CUB	M	1989	2229	2020-04
24124826	Lavrov, Sergey V.	RUS	M	1978	2425	2016-06
2600170	Lesiege, Alexandre	CAN	M	1975	2525	2017-03
3500985	Leyva Proenza, Richard	VEN	M	1969	2339	2015-09
3501450	Llamos Lopez, Guillermo	CUB	M	1977	2230	2020-04
14101920	Lomakin, Viktor	UKR	M	1970	2210	2017-08
2057000	Lu, Albert	USA	M	2001	2323	2017-08
902497	Lukic, Dragan M	SRB	M	1952	2288	2015-11
4138201	Lukinov, Petr	RUS	M	1977	2362	2020-03
12975974	Lutz, Ruben	GER	M	2005	2311	2024-05
3502163	Machado La Rosa, Adrian	CUB	M	1995	2257	2025-08
3502066	Machado La Rosa, Ariel	CUB	M	1995	2219	2025-06
20654707	Macon, Arthur	FRA	M	1996	2368	2024-03
929220	Maksimovic, Marko	SRB	M	1982	2211	2018-11
4183088	Malakhov, Igor	RUS	M	1989	2456	2016-09
13402005	Mamedjarova, Turkan	AZE	F	1989	2314	2019-08
4121740	Manakov, Ilya	GER	M	1968	2376	2017-09
14401835	Maric, Bozo	BIH	M	1978	2247	2018-09
903922	Marinkovic, Slavisa	SRB	M	1967	2388	2016-11
929514	Marjanusic, Vladimir	SRB	M	1972	2208	2018-12
106593	Martinez De Negri, Gonzalo	ARG	M	1994	2275	2019-12
913243	Masic, Predrag	SRB	M	1970	2341	2015-09
10100792	Miguel, Sergio	ANG	M	1984	2377	2020-03
719021	Mihalik, Agoston	HUN	M	1985	2223	2018-06
974560	Mikluc, Davorin	SRB	M	1976	2242	2025-06
4400283	Minaya, Juan	COL	M	1941	2202	2015-12
4157940	Mishin, Alexei	RUS	M	1958	2279	2017-09
14401398	Miskovic, Ivica	BIH	M	1958	2226	2015-09
10617981	Mohamed, Tarek	EGY	M	1983	2219	2015-09
25010352	Mohite, Ranveer	IND	M	1997	2281	2019-09
2900343	Mollaoglu, Ergin	TUR	M	1964	2327	2015-09
1137476	Mondrzycki, Bartlomiej	POL	M	1994	2290	2024-11
2221772	Montero Melendez, Rafael	ESP	M	1982	2384	2018-01
4135296	Morozov, Dmitry	RUS	M	1977	2323	2015-09
45003521	Mrithyunjay Mahadevan	IND	M	2008	2345	2025-01
14401363	Muratovic, Enver	BIH	M	1964	2257	2024-10
4178513	Mykota, Sergey	RUS	M	1961	2239	2016-02
4500148	Narva, Jaan	EST	M	1958	2208	2015-09
2250721	Navarro Ortiz de Orruno, Borja	ESP	M	1987	2334	2015-09
5801834	Neubronner, Jarred	SGP	M	1992	2245	2015-09
3521745	Neyra Ferrer, Jose Asdrubal	CUB	M	1975	2211	2018-01
12405060	Ngo, Duc Tri	VIE	M	2004	2345	2022-11
929387	Nikolic, Milos	SRB	M	1984	2283	2015-09
925853	Nikolic, Nebojsa	MNE	M	1968	2379	2015-09
4904095	Nomindalai Tumurbaatar	MGL	F	2002	2230	2024-11
4161289	Novikov, Maxim	RUS	M	1972	2525	2015-09
24147095	Novoselov, Alexander	RUS	M	1991	2315	2015-11
14000091	Odeev, Handszar	TKM	M	1972	2417	2017-04
4139658	Ogloblin, Nikolay	RUS	M	1971	2351	2016-02
1106783	Okrucinski, Tadeusz	POL	M	1970	2244	2015-09
4125339	Okrugin, Sergey	RUS	M	1963	2334	2018-04
4181379	Okun, Leonid	RUS	M	1958	2278	2015-09
2311453	Omarsson, Adam	ISL	M	2007	2232	2025-07
14001780	Otchiyev, Arslan	TKM	M	1990	2369	2015-09
4119991	Ovetchkin, Roman	RUS	M	1973	2546	2018-05
6306004	Ozkan, Ervin	TUR	M	1982	2242	2015-09
4164717	Pak, Alexander	FRA	M	1999	2277	2025-11
14100398	Panchenko, Alexandar G	UKR	M	1961	2257	2015-09
4169158	Panchenko, Dmitry	RUS	M	1987	2375	2016-09
925799	Panic, Nenad	SRB	M	1972	2352	2015-10
14403269	Pasalic, Harun	BIH	M	1983	2319	2017-09
4106318	Pastukhov, Leonid	RUS	M	1951	2235	2015-09
928399	Pavlovic, Dejan S	SRB	M	1976	2405	2016-11
2267764	Pavon Cardenas, Jesus Miguel	ESP	M	1988	2321	2016-01
2252813	Pena Gomez, Manuel	ESP	M	1988	2500	2019-05
3509931	Perez Coyula, Rafael Alcides	CUB	M	1993	2218	2020-01
32010338	Perez Garcia, Adria	ESP	M	1999	2219	2019-04
904937	Perisic, Radivoj	SRB	M	1958	2305	2015-09
916625	Petijevic, Vaso	MNE	M	1971	2303	2017-03
1051423	Pijkeren, Jan	NED	M	1993	2222	2025-04
20666764	Pillard, Valentin	FRA	M	1999	2284	2024-07
2280779	Plasencia Martinez, Victor	ESP	M	1988	2215	2018-06
24130583	Polschikov, Alexey	RUS	M	1987	2420	2021-08
4146182	Popov, Mikhail	RUS	M	1995	2424	2020-03
940720	Popovic, Milan S	SRB	M	1995	2393	2022-07
906069	Popovic, Mladen	MNE	M	1956	2215	2019-08
933686	Popovic, Nenad	SRB	M	1976	2261	2020-11
14119331	Popovkin, Petro	UKR	M	1974	2200	2016-09
4218078	Poulopoulos, Ioannis	GRE	M	1997	2290	2017-08
7105029	Priasmoro, Novendra	INA	M	1999	2521	2023-02
443980	Price, Gwilym	ENG	M	2000	2229	2024-08
24123900	Prosvetov, Ivan	RUS	M	1994	2224	2017-10
1016334	Provoost, Simon	NED	M	1988	2233	2017-10
661562	Pupier, Terry	FRA	M	1991	2232	2024-01
3507009	Quesada Vera, Liordis	CUB	M	1983	2445	2016-01
7300530	Quinonez Centeno, Carlos David	GUA	M	1987	2275	2015-09
7800150	Muhammad Anwar Qureshi	PAK	M	1963	2221	2015-09
979694	Radojicic, Aleksandar M	SRB	M	2005	2226	2023-05
939986	Radusinovic, Lazar	SRB	M	1993	2370	2015-11
13100351	Ralison, Milanto Harifidy	MAD	M	2001	2343	2019-11
101109	Ramirez, Emilio	ARG	M	1954	2249	2020-01
934542	Ravic, Nenad	SRB	M	1987	2309	2017-11
101281	Reides, Marcelo	ARG	M	1968	2332	2024-09
401471	Roe, Simon J	ENG	M	1964	2254	2015-09
12987697	Roehr, Oliver	GER	M	2005	2271	2025-02
249254	Rogge, Parcival	BEL	M	2004	2265	2022-09
22229507	Rojano Alfonso, Carlos	ESP	M	1996	2266	2022-11
3519236	Roll Renford, Evelio Amaurys	CUB	M	1974	2250	2024-02
3521010	Romero Arzuaga, Yudel	CUB	M	1981	2255	2019-01
2224500	Romero Berruezo, Francisco	ESP	M	1977	2256	2016-09
24508195	Romero Castejon, Daniel	ESP	M	1996	2219	2025-02
4650948	Roth, Markus, Prof.	GER	M	1968	2228	2020-02
4648226	Rothe, Guido	GER	M	1974	2200	2017-09
24135763	Rudakov, Aleksandr	RUS	M	1998	2243	2016-09
2218097	Ruiz Marana, Alejandro	ESP	M	1980	2280	2020-03
4611047	Rupp, Markus	GER	M	1973	2283	2015-09
847895	Sagripanti, Michele	ITA	M	1994	2225	2022-10
10603468	Sayed Hassan, Mohamed	EGY	M	1979	2276	2021-10
101370	Scarella, Enrique Alejandro	ARG	M	1972	2367	2015-11
4632648	Schleich, Markus	GER	M	1976	2240	2019-04
4606078	Schlesinger, Omri	GER	M	1966	2251	2015-09
30911915	Sedlar, William	USA	M	1987	2217	2018-08
24105694	Sedov, Aleksandr	RUS	M	1983	2236	2015-09
22282769	Segura Naharro, Sergio	ESP	M	1981	2225	2019-12
16211693	Seitz, Patrick	GER	M	2000	2240	2023-12
7101589	Setyaki, Azarya Jodi	INA	M	1998	2429	2022-09
13801856	Sezdbekov, Ruslan	KGZ	M	2002	2300	2023-01
4131223	Shamchuk, Leonid	RUS	M	1964	2357	2016-09
4122232	Shaposhnikov, Evgeny	RUS	M	1981	2588	2018-08
14103133	Sharapov, Yevhen	UKR	M	1981	2380	2019-10
4900340	Sharavdorj, Dashzegve	MGL	M	1974	2404	2018-08
2297540	Shatko, Danil	ESP	M	1994	2260	2016-05
44170025	Shemyakinskiy, Nikita	RUS	M	2006	2354	2025-05
2822288	Sherman, Raem	ISR	M	2005	2390	2024-09
4122690	Shinkevich, Vitaly	RUS	M	1982	2467	2017-05
14201194	Shkurov, Ravshan	UZB	M	1981	2248	2015-09
5029139	Shreyansh Daklia	IND	M	1991	2212	2015-09
2002825	Shure, Gary	USA	M	1956	2220	2015-09
13400150	Sideifzade, Fikret	AZE	M	1952	2391	2016-07
4674766	Siebarth, Raiko	GER	M	1989	2353	2022-06
